_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user_name,category
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1568422876071759873,2022-09-10 02:15:28+00:00,@erikprinz0 100%,@erikprinz0 100%,1.56842287607176e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",65.0,11.0,128.0,3.0,1.5684203734228378e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.5684207014048195e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'erikprinz0', 'id': 1188652080397012992, 'displayname': 'Erik Prinz', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/erikprinz0'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'erikprinz0', 'id': 1188652080397012992, 'displayname': 'Erik Prinz', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/erikprinz0'}]",,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1568420373422837760,2022-09-10 02:05:31+00:00,"If you want unusual results, you’re going to need some missionary, brilliant “organizational misfits” on your team.

https://t.co/yKG7hL97e3","If you want unusual results, you’re going to need some missionary, brilliant “organizational misfits” on your team.

wsj.com/articles/rings…",1.5684203734228378e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1268.0,483.0,4093.0,108.0,1.5684203734228378e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.wsj.com/articles/rings-of-power-lotr-amazon-jd-payne-patrick-mckay-11662605833'],['https://t.co/yKG7hL97e3'],,,,,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1567943098029981696,2022-09-08 18:29:00+00:00,I can think of no one who better personified duty. My deepest condolences to all the Brits mourning her passing today. https://t.co/rCkagaglET,I can think of no one who better personified duty. My deepest condolences to all the Brits mourning her passing today. twitter.com/GordonBrown/st…,1.5679430980299817e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1677.0,1292.0,23574.0,406.0,1.5679430980299817e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/GordonBrown/status/1567934271351918592'],['https://t.co/rCkagaglET'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/GordonBrown/status/1567934271351918592', 'date': '2022-09-08T17:53:55+00:00', 'content': 'The United Kingdom, the Commonwealth, and the entire world are joined together in mourning this evening. HM Queen Elizabeth II served this country to the last. I offer my sincere condolences to the Royal Family. May she rest in peace.', 'renderedContent': 'The United Kingdom, the Commonwealth, and the entire world are joined together in mourning this evening. HM Queen Elizabeth II served this country to the last. I offer my sincere condolences to the Royal Family. May she rest in peace.', 'id': 1567934271351918592, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'GordonBrown', 'id': 532247573, 'displayname': 'Gordon Brown', 'description': 'Former UK Prime Minister, now UN Envoy for Global Education and WHO Ambassador for Global Health Financing, always Raith Rovers.', 'rawDescription': 'Former UK Prime Minister, now UN Envoy for Global Education and WHO Ambassador for Global Health Financing, always Raith Rovers.', 'descriptionUrls': None, 'verified': True, 'created': '2012-03-21T13:56:25+00:00', 'followersCount': 194685, 'friendsCount': 443, 'statusesCount': 2093, 'favouritesCount': 245, 'listedCount': 710, 'mediaCount': 198, 'location': '', 'protected': False, 'linkUrl': 'http://gordonandsarahbrown.com', 'linkTcourl': 'https://t.co/fkiGz3FZ6g', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1486306627854770179/c3uw9Int_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/532247573/1655977870', 'label': None, 'url': 'https://twitter.com/GordonBrown'}, 'replyCount': 255, 'retweetCount': 945, 'likeCount': 14734, 'quoteCount': 85, 'conversationId': 1567934271351918592, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1566196928064503808,2022-09-03 22:50:20+00:00,@bearmccreary Your music is a huge part of what makes this show so amazing. Thank you!,@bearmccreary Your music is a huge part of what makes this show so amazing. Thank you!,1.5661969280645038e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",84.0,10.0,523.0,9.0,1.5661940379919155e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.5661949605670052e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'bearmccreary', 'id': 53513002, 'displayname': 'Bear McCreary 🐻🎶', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/bearmccreary'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'bearmccreary', 'id': 53513002, 'displayname': 'Bear McCreary 🐻🎶', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/bearmccreary'}]",,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1566194037991915520,2022-09-03 22:38:51+00:00,"Go Middle-earth!
https://t.co/SbJrAJ05mw","Go Middle-earth!
bloomberg.com/news/articles/…",1.5661940379919155e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1855.0,780.0,12089.0,183.0,1.5661940379919155e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.bloomberg.com/news/articles/2022-09-03/amazon-s-lord-of-the-rings-series-draws-25-million-on-debut'],['https://t.co/SbJrAJ05mw'],,,,,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1566084636043780096,2022-09-03 15:24:08+00:00,Good point. Thank you. (And very excited about what you’re working on.) https://t.co/yiCrS8uC3p,Good point. Thank you. (And very excited about what you’re working on.) twitter.com/ID_AA_Carmack/…,1.56608463604378e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",556.0,194.0,2335.0,35.0,1.56608463604378e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/ID_AA_Carmack/status/1566072322376753153'],['https://t.co/yiCrS8uC3p'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/ID_AA_Carmack/status/1566072322376753153', 'date': '2022-09-03T14:35:12+00:00', 'content': 'With button presses it is necessary to make a trade off with volume granularity, but it shouldn’t be with voice control.\n\nAlexa, volume 1.5.\nAlexa, volume one and a half.\nAlexa, volume 15%.\nSigh.', 'renderedContent': 'With button presses it is necessary to make a trade off with volume granularity, but it shouldn’t be with voice control.\n\nAlexa, volume 1.5.\nAlexa, volume one and a half.\nAlexa, volume 15%.\nSigh.', 'id': 1566072322376753153, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'ID_AA_Carmack', 'id': 175624200, 'displayname': 'John Carmack', 'description': 'AGI at Keen Technologies, Consulting CTO Oculus VR, Founder Id Software and Armadillo Aerospace', 'rawDescription': 'AGI at Keen Technologies, Consulting CTO Oculus VR, Founder Id Software and Armadillo Aerospace', 'descriptionUrls': None, 'verified': True, 'created': '2010-08-07T03:40:11+00:00', 'followersCount': 998944, 'friendsCount': 231, 'statusesCount': 16134, 'favouritesCount': 4361, 'listedCount': 6664, 'mediaCount': 242, 'location': 'Dallas, TX', 'protected': False, 'linkUrl': 'http://www.oculus.com', 'linkTcourl': 'https://t.co/Z7DIrhFCJz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1560764938083352577/B1X3m4NN_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ID_AA_Carmack'}, 'replyCount': 93, 'retweetCount': 39, 'likeCount': 787, 'quoteCount': 7, 'conversationId': 1566072322376753153, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1564006036037521408,2022-08-28 21:44:31+00:00,My first job. And still the same great burger. Happy Sunday! https://t.co/3slx6dHUVa,My first job. And still the same great burger. Happy Sunday! https://t.co/3slx6dHUVa,1.5640060360375214e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",11483.0,9307.0,207980.0,4766.0,1.5640060360375214e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FbR3MucVEAAJuAa?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FbR3MucVEAAJuAa?format=jpg&name=large'}]",,,,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1556689455905267712,2022-08-08 17:11:02+00:00,Leaders can only get so far ahead… https://t.co/j64lhNjw0F,Leaders can only get so far ahead… twitter.com/Rainmaker1973/…,1.5566894559052677e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1594.0,1165.0,9499.0,132.0,1.5566894559052677e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/Rainmaker1973/status/1556356799116283904'],['https://t.co/j64lhNjw0F'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/Rainmaker1973/status/1556356799116283904', 'date': '2022-08-07T19:09:11+00:00', 'content': 'Derik M. was on the McMurdo Station in Antarctica as a US Coast Guard in 2017, when he spotted a family of penguins. Suddenly, a piece of the ice broke and the clip turned out to be one of the most thrilling ever filmed [source: https://t.co/LxfrmIwKfL]  https://t.co/B0L6S6wOqG', 'renderedContent': 'Derik M. was on the McMurdo Station in Antarctica as a US Coast Guard in 2017, when he spotted a family of penguins. Suddenly, a piece of the ice broke and the clip turned out to be one of the most thrilling ever filmed [source: buff.ly/3bEDKdY]  https://t.co/B0L6S6wOqG', 'id': 1556356799116283904, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'Rainmaker1973', 'id': 177101260, 'displayname': 'Massimo', 'description': 'Astronomy, astronautics, meteorology, physics. Engineer, trying to build the big picture of #science via selected & curated pics, videos & links', 'rawDescription': 'Astronomy, astronautics, meteorology, physics. Engineer, trying to build the big picture of #science via selected & curated pics, videos & links', 'descriptionUrls': None, 'verified': False, 'created': '2010-08-11T07:13:13+00:00', 'followersCount': 754942, 'friendsCount': 298, 'statusesCount': 205511, 'favouritesCount': 4609, 'listedCount': 5534, 'mediaCount': 90261, 'location': 'Italy, North by Northwest', 'protected': False, 'linkUrl': 'https://linktr.ee/Rainmaker1973', 'linkTcourl': 'https://t.co/gbBU9j08Hh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/914888589670043654/KVvwjcWA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/177101260/1422214939', 'label': None, 'url': 'https://twitter.com/Rainmaker1973'}, 'replyCount': 256, 'retweetCount': 3422, 'likeCount': 21485, 'quoteCount': 334, 'conversationId': 1556356799116283904, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': ['https://buff.ly/3bEDKdY'], 'tcooutlinks': ['https://t.co/LxfrmIwKfL'], 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1479313255227142146/pu/img/VRLyLIJ2LUH29dw8.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1479313255227142146/pu/vid/320x320/V5lp9PDfY63rnO9H.mp4?tag=12', 'bitrate': 432000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1479313255227142146/pu/vid/640x640/mJ8v3gnIqZCqhrZz.mp4?tag=12', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1479313255227142146/pu/vid/540x540/L-TGFivpgN14J7KK.mp4?tag=12', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1479313255227142146/pu/pl/Gdq-sbP7ASPR0IDQ.m3u8?tag=12&container=fmp4', 'bitrate': None}], 'duration': 32.947, 'views': 18007811}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1556029528501211136,2022-08-06 21:28:43+00:00,"My friend and a friend to many, Tom Alberg, has passed away. He was an early investor in Amazon and served on our board for 23 years. Tom was a visionary and also just a wonderful, good man. I was so lucky to have you in my life, Tom. We will all miss you dearly. https://t.co/JsRvxt8rI0","My friend and a friend to many, Tom Alberg, has passed away. He was an early investor in Amazon and served on our board for 23 years. Tom was a visionary and also just a wonderful, good man. I was so lucky to have you in my life, Tom. We will all miss you dearly. https://t.co/JsRvxt8rI0",1.5560295285012111e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1213.0,500.0,11205.0,87.0,1.5560295285012111e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FZggm_-VQAAiV9f?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FZggm_-VQAAiV9f?format=jpg&name=large'}]",,,,,,,,,,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
snscrape.modules.twitter.Tweet,https://twitter.com/JeffBezos/status/1550559511563276288,2022-07-22 19:12:50+00:00,New trailer released at Comic-Con today #TheRingsofPower https://t.co/cQ4IQ6hfwf,New trailer released at Comic-Con today #TheRingsofPower https://t.co/cQ4IQ6hfwf,1.5505595115632763e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeffBezos', 'id': 15506669, 'displayname': 'Jeff Bezos', 'description': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'rawDescription': 'Amazon. Blue Origin. Washington Post. Bezos Earth Fund. Bezos Academy.', 'descriptionUrls': None, 'verified': True, 'created': '2008-07-20T22:38:36+00:00', 'followersCount': 5903030, 'friendsCount': 112, 'statusesCount': 381, 'favouritesCount': 96, 'listedCount': 11339, 'mediaCount': 169, 'location': '', 'protected': False, 'linkUrl': 'https://hoo.be/jeffbezos', 'linkTcourl': 'https://t.co/SLz7tTMkas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591558315254890500/ETIHb4Nl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15506669/1448361938', 'label': None, 'url': 'https://twitter.com/JeffBezos'}",1402.0,782.0,6342.0,184.0,1.5505595115632763e+18,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/media/FYSwko6VUAAtjnS.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1550555564727406592/vid/1280x720/q0gTveoe7L8xCSci.mp4?tag=14', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1550555564727406592/pl/1mYAzvDQPDQbbFfv.m3u8?tag=14&container=fmp4&v=b78', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1550555564727406592/vid/480x270/rrHhKJ-e_pnKNFGP.mp4?tag=14', 'bitrate': 288000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1550555564727406592/vid/640x360/ntKvssH89TxWOkLv.mp4?tag=14', 'bitrate': 832000}], 'duration': 182.315, 'views': 335027}]",,,,,,,,['TheRingsofPower'],,JeffBezos,"['elonmusk', 'sundarpichai', 'tim_cook', 'BillGates', 'finkd', 'JeffBezos', 'satyanadella']"
